Timestamp,RateRoll1,RatePitch1,RateYaw1,KalmanRoll1,KalmanPitch1,KalmanYaw1,RateRoll2,RatePitch2,RateYaw2,KalmanRoll2,KalmanPitch2,KalmanYaw2,RateRoll3,RatePitch3,RateYaw3,KalmanRoll3,KalmanPitch3,KalmanYaw3,RateRoll4,RatePitch4,RateYaw4,KalmanRoll4,KalmanPitch4,KalmanYaw4,RateRoll5,RatePitch5,RateYaw5,KalmanRoll5,KalmanPitch5,KalmanYaw5
1738018827.136491,-109.07,57.83,-30.41,-12.17,6.02,-3.34,-58.38,0.06,-37.98,-6.41,0.75,-4.18,15.85,91.02,-31.51,2.08,9.64,-3.45,53.31,34.11,-34.08,6.27,3.45,-3.78,80.15,35.3,-34.56,8.97,3.4,-3.8
1738018828.663319,-110.69,56.49,-30.53,-12.38,6.13,-3.4,-58.32,4.15,-38.11,-6.52,0.75,-4.26,17.47,90.2,-31.27,2.11,9.82,-3.51,54.23,34.02,-34.32,6.37,3.52,-3.85,80.76,33.68,-34.56,9.13,3.47,-3.87
1738018830.1908352,-109.34,57.31,-30.29,-12.59,6.25,-3.45,-56.61,1.25,-38.11,-6.63,0.74,-4.33,17.31,90.75,-31.51,2.14,10.01,-3.57,54.53,33.62,-33.83,6.47,3.59,-3.91,81.83,34.29,-34.44,9.29,3.54,-3.93
1738018831.7188993,-110.56,56.89,-30.29,-12.81,6.36,-3.51,-58.41,2.5,-38.11,-6.74,0.74,-4.41,16.67,90.41,-31.76,2.17,10.19,-3.63,54.2,33.68,-34.08,6.57,3.66,-3.98,81.25,33.53,-34.56,9.45,3.61,-4.0
1738018833.2476275,-107.94,59.05,-30.66,-13.01,6.49,-3.57,-55.6,-1.56,-37.86,-6.85,0.72,-4.48,17.1,91.57,-31.39,2.2,10.37,-3.7,53.34,35.54,-33.95,6.67,3.73,-4.04,81.5,36.24,-34.56,9.6,3.69,-4.07
1738018834.7739913,-108.98,56.85,-30.53,-13.22,6.6,-3.63,-55.76,-1.34,-37.86,-6.95,0.7,-4.55,15.76,91.88,-31.39,2.23,10.56,-3.76,53.31,34.32,-34.2,6.77,3.81,-4.11,80.58,35.69,-34.56,9.76,3.77,-4.14
1738018836.3024287,-110.32,56.12,-30.53,-13.43,6.71,-3.69,-60.18,1.62,-37.98,-7.07,0.7,-4.63,16.55,90.99,-31.27,2.25,10.74,-3.82,53.56,33.83,-34.08,6.86,3.88,-4.17,80.73,36.55,-34.44,9.91,3.85,-4.2
1738018837.8347986,-108.4,58.29,-30.53,-13.64,6.83,-3.75,-54.93,-0.03,-37.86,-7.17,0.69,-4.7,18.26,90.5,-31.51,2.29,10.92,-3.88,54.63,33.65,-33.95,6.97,3.94,-4.24,81.07,34.44,-34.44,10.07,3.93,-4.27
1738018839.3657417,-115.76,37.74,-30.53,-13.88,6.87,-3.81,-83.91,-3.45,-37.98,-7.38,0.66,-4.77,-12.85,80.15,-31.51,2.2,11.06,-3.94,31.15,17.07,-34.08,6.98,3.95,-4.31,55.76,45.65,-34.56,10.13,4.04,-4.34
1738018840.8964434,-113.68,40.49,-30.41,-14.1,6.92,-3.87,-78.87,-3.33,-37.98,-7.58,0.64,-4.85,-8.58,81.07,-31.63,2.13,11.2,-4.0,33.8,19.69,-33.95,7.0,3.96,-4.37,58.66,43.79,-34.56,10.2,4.15,-4.4
1738018842.4263327,-112.18,39.3,-30.29,-14.32,6.97,-3.93,-83.63,-5.65,-37.98,-7.79,0.61,-4.92,-10.5,82.6,-31.51,2.06,11.35,-4.06,31.08,19.63,-34.08,7.01,3.98,-4.44,57.53,45.68,-34.32,10.26,4.27,-4.47
1738018843.954983,-112.92,36.12,-30.41,-14.55,7.0,-3.99,-84.34,-7.21,-38.11,-8.0,0.57,-4.99,-13.37,79.21,-31.63,1.97,11.49,-4.12,29.77,16.58,-33.71,7.02,3.98,-4.5,53.74,44.31,-34.81,10.32,4.37,-4.54
1738018845.4863286,-116.03,32.43,-30.78,-14.78,7.02,-4.05,-82.2,3.36,-37.98,-8.2,0.57,-5.07,-7.57,71.94,-31.27,1.91,11.6,-4.18,37.74,9.4,-33.95,7.06,3.96,-4.56,56.92,36.12,-34.56,10.38,4.45,-4.6
1738018847.0148544,-109.22,58.08,-30.29,-14.99,7.14,-4.11,-48.18,18.2,-37.98,-8.27,0.64,-5.14,31.54,84.27,-31.63,2.01,11.75,-4.25,67.79,33.1,-34.08,7.22,4.03,-4.63,90.32,22.38,-34.69,10.58,4.47,-4.67
1738018848.5483696,-106.05,62.32,-30.53,-15.18,7.28,-4.17,-39.57,24.76,-38.11,-8.3,0.72,-5.21,42.47,84.64,-31.63,2.15,11.91,-4.31,75.91,33.44,-34.2,7.41,4.1,-4.7,94.9,14.02,-34.2,10.8,4.46,-4.74
1738018850.0786817,-104.7,64.76,-30.17,-15.37,7.43,-4.22,-33.92,24.24,-37.98,-8.31,0.81,-5.29,44.52,85.77,-31.63,2.29,12.07,-4.37,77.31,36.24,-34.2,7.61,4.18,-4.76,97.65,14.38,-34.32,11.02,4.45,-4.8
1738018851.6083107,-104.67,67.08,-30.53,-15.56,7.59,-4.28,-36.06,20.12,-37.98,-8.33,0.88,-5.36,41.56,90.23,-31.39,2.42,12.25,-4.43,75.02,39.48,-34.2,7.79,4.28,-4.83,97.01,18.32,-34.69,11.25,4.46,-4.87
1738018853.1398208,-109.37,46.63,-30.41,-15.77,7.66,-4.34,-43.42,29.53,-37.86,-8.39,0.98,-5.43,37.68,71.82,-31.15,2.53,12.36,-4.49,74.5,18.44,-34.08,7.98,4.29,-4.89,84.76,6.17,-34.44,11.42,4.42,-4.94
1738018854.6674836,-114.29,40.18,-30.53,-16.0,7.71,-4.4,-54.17,37.5,-37.98,-8.48,1.12,-5.51,35.18,64.67,-31.51,2.64,12.44,-4.55,74.93,10.93,-34.08,8.16,4.27,-4.96,80.67,3.63,-34.32,11.58,4.37,-5.0
1738018856.198279,-117.22,39.85,-30.66,-16.24,7.76,-4.46,-55.69,38.84,-37.98,-8.58,1.25,-5.58,34.14,64.82,-31.51,2.73,12.52,-4.61,74.08,9.74,-33.71,8.34,4.25,-5.02,79.02,3.42,-34.56,11.73,4.32,-5.07
1738018857.7255223,-116.31,40.06,-30.29,-16.47,7.81,-4.52,-57.28,38.23,-37.86,-8.69,1.39,-5.65,32.95,63.82,-31.63,2.83,12.6,-4.67,74.11,9.13,-33.71,8.51,4.23,-5.09,78.84,2.5,-34.69,11.88,4.27,-5.13
1738018859.2544253,-116.18,38.44,-30.17,-16.7,7.86,-4.57,-57.4,39.21,-37.86,-8.8,1.52,-5.72,33.77,63.48,-31.39,2.92,12.68,-4.73,74.05,7.91,-33.71,8.69,4.2,-5.15,79.15,2.41,-34.44,12.03,4.22,-5.2
1738018860.7829983,-116.03,38.93,-30.41,-16.94,7.91,-4.63,-57.4,40.58,-37.86,-8.9,1.66,-5.8,34.47,64.06,-31.51,3.02,12.76,-4.79,74.08,8.34,-33.95,8.87,4.18,-5.21,80.15,2.44,-34.56,12.18,4.18,-5.27
1738018862.3154907,-115.66,39.69,-30.29,-17.17,7.96,-4.69,-57.4,38.9,-37.86,-9.01,1.79,-5.87,33.37,63.91,-31.51,3.11,12.84,-4.85,73.34,10.08,-33.71,9.04,4.16,-5.28,80.03,3.63,-34.56,12.33,4.13,-5.33
1738018863.8433404,-115.45,39.97,-30.41,-17.4,8.01,-4.75,-56.43,38.08,-37.86,-9.12,1.92,-5.94,32.79,64.58,-31.39,3.2,12.93,-4.91,73.19,11.45,-33.71,9.21,4.15,-5.34,78.81,4.98,-34.44,12.48,4.1,-5.4
1738018865.3744612,-115.79,39.27,-30.53,-17.63,8.06,-4.81,-56.82,38.08,-37.98,-9.22,2.04,-6.01,32.61,63.91,-31.51,3.29,13.01,-4.97,73.8,9.8,-33.95,9.38,4.14,-5.4,79.24,4.18,-34.56,12.63,4.06,-5.46
1738018866.9033458,-114.11,40.18,-30.29,-17.85,8.11,-4.87,-54.23,39.97,-37.74,-9.32,2.18,-6.08,33.01,65.13,-31.39,3.37,13.1,-5.03,73.28,9.59,-33.95,9.55,4.12,-5.47,78.72,3.21,-34.44,12.78,4.02,-5.53
1738018868.4350953,-111.85,43.97,-30.53,-18.06,8.18,-4.92,-46.44,31.33,-37.86,-9.38,2.27,-6.16,29.31,70.23,-31.39,3.45,13.21,-5.09,68.46,14.93,-33.83,9.69,4.13,-5.53,80.06,10.35,-34.56,12.93,4.01,-5.6
1738018869.964392,-114.2,45.77,-30.53,-18.29,8.26,-4.98,-55.45,34.47,-37.86,-9.48,2.38,-6.23,33.04,70.6,-31.51,3.53,13.32,-5.15,72.12,15.88,-33.83,9.86,4.14,-5.6,82.05,9.4,-34.2,13.09,4.0,-5.66
1738018871.4939961,-113.68,46.69,-30.66,-18.51,8.34,-5.04,-58.66,35.82,-37.74,-9.59,2.49,-6.3,31.21,71.05,-31.51,3.61,13.44,-5.21,70.9,16.21,-33.59,10.01,4.15,-5.66,81.86,11.6,-34.44,13.25,3.99,-5.72
1738018873.0259626,-114.66,44.92,-30.29,-18.73,8.42,-5.1,-58.5,34.14,-37.86,-9.71,2.6,-6.37,31.33,69.56,-31.39,3.69,13.55,-5.27,70.84,16.34,-33.59,10.17,4.16,-5.72,81.37,10.69,-34.56,13.41,3.99,-5.79
1738018874.558047,-115.27,44.34,-30.17,-18.96,8.49,-5.15,-61.16,32.73,-37.98,-9.83,2.69,-6.44,28.52,70.6,-31.27,3.76,13.66,-5.33,68.89,16.64,-33.83,10.32,4.18,-5.78,80.67,12.98,-34.44,13.56,3.99,-5.86
1738018876.0931942,-115.51,44.85,-30.66,-19.18,8.56,-5.21,-60.55,35.3,-37.74,-9.95,2.8,-6.51,29.1,70.5,-31.51,3.83,13.77,-5.39,70.08,14.72,-33.71,10.47,4.18,-5.85,80.79,12.15,-34.56,13.72,3.99,-5.92
1738018877.6264567,-113.28,46.29,-30.41,-19.4,8.64,-5.27,-57.04,31.69,-37.74,-10.05,2.89,-6.58,28.95,71.45,-31.51,3.9,13.89,-5.45,68.98,16.58,-33.95,10.61,4.2,-5.91,79.76,12.58,-34.32,13.87,3.99,-5.99
1738018879.156354,-113.56,44.49,-30.29,-19.62,8.72,-5.33,-57.53,30.75,-37.98,-10.16,2.98,-6.66,27.66,70.99,-31.27,3.96,14.0,-5.51,67.82,15.88,-33.83,10.76,4.21,-5.98,79.39,13.1,-34.44,14.02,4.0,-6.05
1738018880.6896048,-111.24,56.37,-30.29,-19.82,8.84,-5.38,-68.55,6.32,-38.11,-10.31,2.97,-6.73,6.05,91.54,-31.27,3.94,14.2,-5.57,44.82,32.03,-33.59,10.81,4.29,-6.04,74.69,41.62,-34.56,14.15,4.11,-6.12
1738018882.2207785,-110.78,52.89,-30.29,-20.03,8.94,-5.44,-69.89,4.24,-37.86,-10.47,2.95,-6.8,2.44,88.03,-31.39,3.9,14.38,-5.63,42.08,28.89,-33.71,10.85,4.35,-6.1,70.26,41.37,-34.44,14.26,4.23,-6.18
1738018883.750689,-111.18,48.37,-30.41,-20.24,9.03,-5.5,-73.74,2.78,-37.74,-10.64,2.93,-6.87,-2.32,85.31,-31.39,3.85,14.55,-5.69,38.69,24.03,-33.83,10.87,4.4,-6.16,65.62,42.08,-34.56,14.35,4.35,-6.25
1738018885.2839131,-109.47,50.99,-30.53,-20.44,9.13,-5.56,-70.2,4.0,-37.86,-10.79,2.91,-6.94,1.89,87.33,-31.51,3.81,14.73,-5.74,41.28,28.21,-33.47,10.91,4.46,-6.22,68.92,42.47,-34.32,14.46,4.46,-6.31
1738018886.8130474,-110.17,51.82,-30.53,-20.64,9.23,-5.61,-71.6,2.11,-38.11,-10.96,2.88,-7.01,0.43,87.76,-31.27,3.77,14.91,-5.8,39.73,28.52,-33.71,10.95,4.52,-6.29,69.07,43.45,-34.56,14.57,4.58,-6.37
1738018888.347289,-110.56,50.2,-30.41,-20.85,9.32,-5.67,-73.47,0.15,-37.86,-11.12,2.85,-7.08,-2.26,88.03,-31.51,3.72,15.09,-5.86,37.95,26.23,-33.47,10.97,4.57,-6.35,67.66,44.37,-34.44,14.67,4.71,-6.44
1738018889.876422,-105.5,60.49,-30.53,-21.03,9.46,-5.73,-61.8,-7.85,-37.98,-11.24,2.79,-7.15,1.62,96.58,-31.27,3.68,15.3,-5.92,38.99,38.35,-33.47,11.0,4.67,-6.41,73.16,48.49,-34.32,14.8,4.85,-6.5
1738018891.4105766,-107.88,60.15,-30.53,-21.23,9.59,-5.79,-66.78,-6.87,-38.11,-11.38,2.73,-7.22,0.0,96.31,-31.51,3.64,15.52,-5.98,38.53,36.09,-33.71,11.03,4.77,-6.47,72.27,50.66,-34.32,14.92,4.99,-6.57
1738018892.9419472,-106.35,60.15,-30.29,-21.41,9.72,-5.84,-67.11,-4.64,-37.98,-11.52,2.68,-7.3,0.95,95.54,-31.51,3.6,15.72,-6.04,38.08,36.15,-33.83,11.06,4.86,-6.54,72.67,49.53,-34.44,15.04,5.14,-6.63
1738018894.474455,-105.5,59.08,-30.53,-21.6,9.85,-5.9,-65.77,-5.01,-37.98,-11.66,2.63,-7.37,-0.46,96.0,-31.27,3.56,15.93,-6.1,36.06,37.68,-33.34,11.09,4.95,-6.6,71.36,49.74,-34.56,15.16,5.28,-6.69
1738018896.0069256,-107.08,56.34,-30.66,-21.79,9.97,-5.96,-69.65,-3.94,-37.98,-11.81,2.59,-7.44,-1.8,93.44,-31.39,3.52,16.13,-6.15,35.54,32.43,-33.83,11.11,5.03,-6.66,69.01,49.04,-34.32,15.27,5.41,-6.76
1738018897.5426126,-106.96,56.7,-30.53,-21.98,10.09,-6.01,-70.38,-4.12,-37.98,-11.96,2.55,-7.51,-2.56,94.05,-31.63,3.47,16.33,-6.21,34.9,32.79,-33.83,11.13,5.1,-6.72,68.92,48.98,-34.44,15.38,5.55,-6.82
1738018899.077674,-108.24,55.82,-30.53,-22.17,10.2,-6.07,-73.89,-6.63,-37.98,-12.12,2.49,-7.58,-5.86,93.16,-31.63,3.41,16.52,-6.27,33.37,33.04,-33.59,11.14,5.18,-6.78,66.84,51.97,-34.56,15.48,5.7,-6.89
1738018900.6100085,-106.99,56.61,-30.66,-22.36,10.32,-6.13,-73.28,-6.75,-37.98,-12.29,2.44,-7.65,-4.31,93.44,-31.51,3.36,16.72,-6.33,32.82,32.76,-33.59,11.15,5.25,-6.84,67.82,51.33,-34.32,15.59,5.84,-6.95
1738018902.1465945,-106.75,58.41,-30.41,-22.55,10.44,-6.18,-70.29,-5.59,-37.98,-12.44,2.39,-7.72,-3.27,94.5,-31.76,3.31,16.92,-6.39,34.23,35.39,-33.47,11.17,5.34,-6.9,68.76,51.73,-34.56,15.7,5.98,-7.01
1738018903.6809347,-107.97,56.43,-30.66,-22.74,10.55,-6.24,-70.9,-6.93,-38.11,-12.59,2.34,-7.79,-5.4,94.32,-31.51,3.25,17.12,-6.45,33.4,34.23,-33.59,11.19,5.42,-6.97,67.18,52.4,-34.44,15.8,6.13,-7.08
1738018905.2145793,-105.98,56.09,-30.66,-22.93,10.67,-6.3,-70.78,-7.97,-37.74,-12.74,2.28,-7.86,-5.83,95.24,-31.51,3.2,17.32,-6.51,32.15,34.99,-33.71,11.2,5.5,-7.03,65.83,53.1,-34.69,15.9,6.27,-7.14
1738018906.7484012,-104.89,58.47,-30.53,-23.11,10.79,-6.35,-70.96,-8.37,-37.98,-12.89,2.23,-7.93,-5.68,95.02,-31.39,3.14,17.52,-6.57,33.37,35.54,-33.47,11.22,5.59,-7.09,67.45,52.61,-34.44,16.0,6.42,-7.2
1738018908.2800598,-105.31,56.98,-30.41,-23.29,10.91,-6.41,-70.2,-8.98,-37.98,-13.04,2.17,-8.0,-4.92,95.15,-31.27,3.09,17.72,-6.62,32.64,35.39,-33.34,11.23,5.67,-7.15,67.85,52.18,-34.56,16.11,6.56,-7.27
1738018909.8137825,-103.05,65.34,-30.66,-23.46,11.05,-6.47,-60.21,-4.67,-37.74,-13.14,2.13,-8.07,8.82,98.84,-31.63,3.09,17.93,-6.68,44.79,39.91,-33.71,11.3,5.77,-7.21,79.36,46.05,-34.69,16.26,6.68,-7.33
1738018911.350885,-102.9,69.59,-30.41,-23.64,11.22,-6.52,-59.39,-3.97,-37.74,-13.25,2.09,-8.14,9.01,101.25,-31.51,3.1,18.15,-6.74,44.55,44.76,-33.95,11.36,5.89,-7.27,81.07,47.54,-34.44,16.42,6.8,-7.4
1738018929.6791286,-96.12,78.87,-30.41,-0.27,0.22,-0.08,-43.69,-2.32,-37.74,-0.12,-0.01,-0.1,20.67,108.55,-31.15,0.06,0.3,-0.09,50.87,55.05,-33.34,0.14,0.15,-0.09,90.26,46.11,-34.56,0.25,0.13,-0.1
1738018931.201477,-95.08,81.13,-30.78,-0.49,0.42,-0.16,-42.96,0.34,-37.5,-0.22,-0.0,-0.19,20.98,108.89,-31.51,0.11,0.56,-0.16,50.87,56.34,-33.47,0.26,0.29,-0.17,91.27,45.68,-34.56,0.47,0.24,-0.18
1738018932.7295704,-94.11,79.54,-30.9,-0.7,0.59,-0.23,-39.24,-0.73,-37.86,-0.31,-0.01,-0.28,23.82,108.95,-31.51,0.16,0.81,-0.23,53.13,54.14,-33.59,0.39,0.41,-0.25,92.52,43.76,-34.56,0.68,0.33,-0.26
1738018934.2542539,-98.72,75.48,-30.66,-0.92,0.75,-0.29,-46.29,0.24,-37.74,-0.41,-0.0,-0.36,21.04,104.52,-31.51,0.21,1.03,-0.3,52.18,50.02,-33.71,0.5,0.51,-0.32,88.98,42.6,-34.56,0.87,0.42,-0.33
1738018935.7796292,-95.85,78.5,-30.66,-1.13,0.92,-0.36,-41.4,0.15,-37.74,-0.5,-0.0,-0.44,22.35,105.98,-31.63,0.26,1.25,-0.37,53.8,50.6,-33.47,0.62,0.62,-0.39,90.81,43.27,-34.2,1.06,0.51,-0.4
1738018937.304229,-96.21,79.63,-30.53,-1.33,1.09,-0.42,-39.39,3.08,-37.98,-0.58,0.01,-0.52,25.56,105.65,-31.51,0.32,1.47,-0.44,55.73,51.76,-33.59,0.74,0.72,-0.46,93.1,40.31,-34.2,1.26,0.59,-0.48
1738018938.8314703,-97.56,79.18,-30.53,-1.53,1.25,-0.49,-42.14,3.69,-37.74,-0.67,0.02,-0.6,24.21,103.85,-31.27,0.37,1.68,-0.5,55.76,50.84,-33.47,0.86,0.83,-0.53,92.0,41.89,-34.32,1.45,0.68,-0.55
1738018940.3553202,-96.92,79.36,-30.41,-1.73,1.42,-0.55,-42.75,2.56,-37.86,-0.75,0.03,-0.68,24.64,105.8,-31.27,0.42,1.9,-0.56,55.02,51.45,-33.34,0.97,0.93,-0.6,91.42,41.92,-34.44,1.64,0.76,-0.62
1738018941.8830533,-99.02,78.6,-30.41,-1.94,1.58,-0.61,-45.74,5.1,-37.74,-0.85,0.04,-0.76,23.42,104.85,-31.39,0.47,2.11,-0.63,55.08,49.37,-33.34,1.09,1.03,-0.67,90.35,41.68,-34.2,1.82,0.85,-0.69
1738018943.4084303,-95.91,78.81,-30.53,-2.13,1.74,-0.67,-43.79,1.1,-37.74,-0.95,0.04,-0.83,23.11,105.22,-31.27,0.52,2.33,-0.69,53.98,50.5,-33.47,1.19,1.13,-0.74,90.14,40.92,-34.32,2.01,0.93,-0.76
1738018944.934532,-98.93,78.26,-30.41,-2.34,1.9,-0.73,-45.5,5.89,-37.74,-1.04,0.06,-0.91,22.99,101.92,-31.63,0.56,2.53,-0.76,55.63,49.34,-33.34,1.31,1.23,-0.8,90.41,41.07,-34.32,2.19,1.01,-0.83
1738018946.4591262,-99.6,76.43,-30.53,-2.54,2.05,-0.8,-45.77,8.34,-37.74,-1.14,0.09,-0.99,21.83,102.5,-31.76,0.6,2.73,-0.82,53.53,48.0,-33.34,1.42,1.32,-0.87,89.47,40.92,-34.32,2.37,1.09,-0.9
1738018947.9855697,-99.48,77.13,-30.53,-2.75,2.2,-0.86,-47.76,6.08,-37.98,-1.24,0.11,-1.06,23.36,102.99,-31.27,0.65,2.94,-0.88,54.47,47.88,-33.47,1.53,1.41,-0.94,89.28,41.4,-34.69,2.55,1.17,-0.97
1738018949.5099611,-98.75,76.95,-30.78,-2.95,2.35,-0.92,-49.56,5.31,-37.74,-1.35,0.12,-1.14,20.21,103.08,-31.76,0.69,3.14,-0.95,51.97,46.6,-33.59,1.63,1.5,-1.01,87.51,42.41,-34.32,2.72,1.26,-1.04
1738018951.0353365,-98.99,77.5,-30.78,-3.15,2.51,-0.98,-48.4,4.09,-37.86,-1.46,0.13,-1.22,20.03,102.11,-31.15,0.72,3.35,-1.01,52.4,47.45,-33.34,1.73,1.59,-1.08,87.57,43.36,-34.44,2.89,1.35,-1.11
1738018952.5619707,-96.64,77.59,-30.41,-3.34,2.66,-1.04,-46.78,1.8,-37.86,-1.55,0.13,-1.29,20.95,104.27,-31.39,0.76,3.56,-1.07,52.4,48.09,-33.34,1.83,1.69,-1.14,89.04,43.54,-34.44,3.07,1.44,-1.17
1738018954.0875988,-100.24,76.64,-30.78,-3.55,2.82,-1.11,-47.97,6.78,-37.86,-1.65,0.15,-1.37,21.04,101.83,-31.51,0.8,3.76,-1.14,53.04,48.24,-33.34,1.94,1.78,-1.21,87.94,42.41,-34.32,3.24,1.53,-1.24
1738018955.6161172,-98.69,76.89,-30.41,-3.75,2.97,-1.17,-49.25,4.76,-37.86,-1.76,0.16,-1.44,19.18,103.85,-31.27,0.83,3.97,-1.2,52.37,48.37,-33.22,2.04,1.88,-1.28,87.39,43.51,-34.44,3.41,1.62,-1.31
1738018957.14215,-99.42,75.54,-30.66,-3.95,3.12,-1.23,-49.86,4.09,-37.74,-1.87,0.17,-1.52,19.11,104.18,-31.27,0.87,4.17,-1.26,51.39,47.51,-33.47,2.14,1.97,-1.34,86.84,44.03,-34.56,3.58,1.71,-1.38
1738018958.6677067,-97.77,75.69,-30.53,-4.15,3.26,-1.29,-48.24,4.12,-37.74,-1.97,0.17,-1.6,19.94,103.42,-31.27,0.91,4.38,-1.32,51.15,46.9,-33.34,2.24,2.06,-1.41,87.51,43.63,-34.2,3.75,1.8,-1.45
1738018960.1930044,-99.15,76.0,-30.53,-4.35,3.41,-1.35,-50.56,6.41,-37.74,-2.07,0.19,-1.67,19.42,102.6,-31.39,0.94,4.58,-1.39,52.12,46.08,-33.22,2.34,2.15,-1.48,87.21,41.98,-34.56,3.93,1.88,-1.52
1738018961.7157953,-99.85,76.21,-30.53,-4.55,3.57,-1.41,-48.64,6.35,-37.74,-2.17,0.21,-1.75,19.36,101.86,-31.39,0.98,4.79,-1.45,52.4,45.65,-33.22,2.45,2.23,-1.54,86.9,42.5,-34.32,4.1,1.97,-1.59
1738018963.246328,-100.27,75.85,-30.78,-4.75,3.71,-1.47,-51.42,6.23,-37.86,-2.29,0.22,-1.82,18.2,100.95,-31.39,1.01,4.98,-1.51,51.39,45.13,-33.22,2.55,2.32,-1.61,84.95,42.35,-34.32,4.26,2.05,-1.66
1738018964.7723503,-100.76,73.59,-30.53,-4.96,3.86,-1.54,-52.24,5.95,-37.86,-2.4,0.24,-1.9,18.78,101.01,-31.39,1.04,5.18,-1.58,51.6,43.73,-33.34,2.65,2.4,-1.67,85.53,43.08,-34.32,4.43,2.14,-1.73
1738018966.2976794,-102.17,73.44,-30.53,-5.17,4.0,-1.6,-55.24,8.64,-37.74,-2.52,0.26,-1.97,17.16,99.11,-31.51,1.07,5.37,-1.64,50.9,42.47,-33.34,2.75,2.47,-1.74,82.81,42.75,-34.44,4.58,2.22,-1.8
1738018967.8245244,-101.4,71.82,-30.53,-5.38,4.13,-1.66,-54.72,7.27,-37.74,-2.64,0.28,-2.05,17.04,99.39,-31.51,1.1,5.56,-1.7,50.02,43.54,-33.22,2.84,2.55,-1.81,83.73,41.68,-34.2,4.74,2.3,-1.86
1738018969.349956,-102.69,71.88,-30.66,-5.59,4.27,-1.72,-54.69,8.0,-37.74,-2.76,0.3,-2.12,16.21,98.44,-31.27,1.12,5.75,-1.76,51.3,41.92,-33.22,2.94,2.62,-1.87,83.3,41.8,-34.32,4.9,2.39,-1.93
1738018970.875807,-104.55,73.92,-30.53,-5.8,4.41,-1.78,-56.12,8.67,-37.86,-2.89,0.33,-2.2,16.46,98.35,-31.39,1.15,5.94,-1.83,50.72,41.86,-33.47,3.04,2.7,-1.94,83.02,42.02,-33.95,5.06,2.47,-2.0
1738018972.4000263,-102.44,70.11,-30.53,-6.01,4.54,-1.84,-58.14,9.1,-37.74,-3.02,0.35,-2.27,13.95,99.08,-31.39,1.16,6.13,-1.89,49.04,40.89,-33.1,3.13,2.77,-2.01,81.8,42.41,-34.44,5.21,2.55,-2.07
1738018973.92416,-102.14,71.08,-30.66,-6.22,4.67,-1.9,-55.45,8.64,-37.86,-3.14,0.37,-2.35,16.67,97.83,-31.51,1.19,6.32,-1.95,50.29,41.44,-33.22,3.23,2.84,-2.07,83.05,41.56,-34.32,5.37,2.64,-2.14
1738018975.4505708,-103.08,70.56,-30.41,-6.43,4.8,-1.96,-56.67,8.18,-37.74,-3.27,0.39,-2.42,14.81,98.05,-31.27,1.21,6.51,-2.01,49.98,39.79,-33.34,3.32,2.91,-2.14,82.17,42.41,-34.2,5.52,2.72,-2.2
1738018976.9759328,-102.14,71.42,-30.53,-6.64,4.94,-2.02,-56.03,7.24,-37.86,-3.39,0.41,-2.5,14.93,98.69,-31.39,1.24,6.7,-2.08,47.94,41.56,-33.59,3.41,2.99,-2.21,82.14,43.79,-34.44,5.68,2.81,-2.27
1738018978.5014997,-102.02,70.99,-30.53,-6.84,5.07,-2.08,-56.12,5.89,-37.86,-3.51,0.42,-2.58,14.02,98.9,-31.39,1.25,6.89,-2.14,47.6,40.27,-32.98,3.5,3.06,-2.27,81.44,45.07,-34.32,5.83,2.9,-2.34
1738018980.027681,-105.5,66.32,-30.29,-7.06,5.19,-2.14,-61.37,7.94,-37.74,-3.65,0.44,-2.65,10.35,96.18,-31.27,1.26,7.07,-2.2,46.47,39.57,-33.22,3.58,3.13,-2.34,78.5,44.34,-34.44,5.98,3.0,-2.41
1738018981.5535238,-102.56,67.76,-30.29,-7.27,5.31,-2.2,-59.51,5.37,-37.5,-3.78,0.45,-2.72,10.29,97.89,-31.02,1.27,7.26,-2.26,45.68,39.02,-33.34,3.66,3.19,-2.4,78.44,44.98,-34.32,6.12,3.09,-2.48
1738018983.0800004,-103.6,69.07,-30.53,-7.48,5.44,-2.26,-61.71,6.32,-37.86,-3.92,0.46,-2.8,10.56,97.16,-31.27,1.27,7.45,-2.32,44.92,39.54,-33.1,3.74,3.26,-2.47,78.26,44.43,-34.2,6.26,3.18,-2.54
1738018984.6048803,-102.53,68.76,-30.17,-7.69,5.57,-2.32,-61.22,5.19,-37.74,-4.06,0.47,-2.87,9.07,97.53,-31.27,1.28,7.63,-2.39,44.67,39.33,-33.22,3.82,3.33,-2.53,77.98,44.21,-34.08,6.4,3.27,-2.61
1738018986.1313407,-103.88,67.05,-30.53,-7.9,5.69,-2.38,-60.43,5.56,-37.5,-4.19,0.48,-2.95,9.89,97.59,-31.51,1.28,7.82,-2.45,44.79,40.49,-33.34,3.9,3.41,-2.6,78.29,46.81,-34.32,6.55,3.37,-2.68
1738018987.6539426,-93.53,83.18,-30.53,-8.07,5.87,-2.44,-46.6,4.34,-37.74,-4.27,0.48,-3.02,22.38,107.54,-31.27,1.34,8.05,-2.51,52.49,54.08,-33.34,4.0,3.53,-2.67,91.08,44.85,-34.32,6.74,3.46,-2.75
1738018989.1826227,-95.15,85.16,-30.53,-8.25,6.06,-2.5,-35.66,16.31,-37.86,-4.31,0.54,-3.1,36.95,105.56,-31.39,1.45,8.27,-2.57,64.82,54.47,-33.1,4.16,3.66,-2.73,99.69,34.47,-34.44,6.97,3.51,-2.82
